Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Source,Notes,Hex
Games Workshop,Citadel,Citadel,,Vallejo,Game Color,Skull White,,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFFFFF
Games Workshop,Citadel,Scaly Green *,,Reaper,Master Series,Clear Viridian,9131,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,026B67
Games Workshop,Citadel,Dark Angels Green,,Vallejo,Game Color,Dark Green,028,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,005221
Games Workshop,Citadel,Dark Angels Green,,Vallejo,Model Color,Deep Green,970,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,005221
Games Workshop,Citadel,Dark Angels Green,,Rackham,,Diisha Green,18,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,005221
Games Workshop,Citadel,Dark Angels Green,,Reaper,Master Series,Pine Green **,9010,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,005221
Games Workshop,Citadel,Dark Angels Green,,Coat D'arms,,Dark Elf Green,111,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,005221
Games Workshop,Citadel,Snot Green,,Vallejo,Game Color,Sick Green,029,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,106B21
Games Workshop,Citadel,Snot Green,,Vallejo,Model Color,Intermediate Green,891,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,106B21
Games Workshop,Citadel,Snot Green,,Rackham,,Avagddu Green,17,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,106B21
Games Workshop,Citadel,Snot Green,,Reaper,Master Series,Clear Green,9096,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,106B21
Games Workshop,Citadel,Snot Green,,Coat D'arms,,Bogey Green,121,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,106B21
Games Workshop,Citadel,Goblin Green,,Vallejo,Game Color,Goblin Green,030,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,63B521
Games Workshop,Citadel,Goblin Green,,Vallejo,Model Color,Pastel Green,885,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,63B521
Games Workshop,Citadel,Goblin Green,,Rackham,,Chasm Green,16,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,63B521
Games Workshop,Citadel,Goblin Green,,Reaper,Master Series,Field Green **,9167,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,63B521
Games Workshop,Citadel,Goblin Green,,Coat D'arms,,Goblin Green,108,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,63B521
Games Workshop,Citadel,Camo Green,,Vallejo,Game Color,Camouflage Green,031,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5A542
Games Workshop,Citadel,Camo Green,,Vallejo,Model Color,Olive Green,967,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5A542
Games Workshop,Citadel,Camo Green,,Rackham,,Camoflage Green **,9177,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5A542
Games Workshop,Citadel,Scorpion Green,,Vallejo,Game Color,Scorpy Green,032,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5D610
Games Workshop,Citadel,Scorpion Green,,Vallejo,Model Color,Light Green,942,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5D610
Games Workshop,Citadel,Scorpion Green,,Rackham,,Quithayran Green,14,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5D610
Games Workshop,Citadel,Scorpion Green,,Reaper,Master Series,Pale Green,9012,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5D610
Games Workshop,Citadel,Scorpion Green,,Coat D'arms,,Scorpion Green,152,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A5D610
Games Workshop,Citadel,Bilious Green *,,Vallejo,Game Color,Livery Green,033,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A9D171
Games Workshop,Citadel,Bilious Green *,,Vallejo,Model Color,Yellow Green **,954,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A9D171
Games Workshop,Citadel,Bilious Green *,,Rackham,,Mystic Green,15,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A9D171
Games Workshop,Citadel,Bilious Green *,,Reaper,Master Series,Spring Green **,9146,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A9D171
Games Workshop,Citadel,Catachan Green,,Vallejo,Game Color,Cayman Green,067,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Catachan Green,,Vallejo,Model Color,Muddy Olive,9034,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Bleached Bone,,Vallejo,Game Color,Bonewhite,034,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Bleached Bone,,Vallejo,Model Color,Pale Sand,837,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Bleached Bone,,Rackham,,Wildcat Gray **,42,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Bleached Bone,,Reaper,Master Series,Yellowed Bone,9143,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Bleached Bone,,Coat D'arms,,Bone,112,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Rotting Flesh,,Vallejo,Game Color,Dead Flesh,035,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7EFC6
Games Workshop,Citadel,Rotting Flesh,,Vallejo,Model Color,German Yellow **,806,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7EFC6
Games Workshop,Citadel,Rotting Flesh,,Rackham,,Dead Flesh,11,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7EFC6
Games Workshop,Citadel,Rotting Flesh,,Reaper,Master Series,Pale Olive,9036,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7EFC6
Games Workshop,Citadel,Rotting Flesh,,Coat D'arms,,Putrid Green,125,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7EFC6
Games Workshop,Citadel,Bronzed Flesh *,,Vallejo,Game Color,Bronze Flesh,036,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Bronzed Flesh *,,Vallejo,Model Color,Dark Flesh,927,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Bronzed Flesh *,,Rackham,,Burnt Orange **,9111,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Bronzed Flesh *,,Reaper,Master Series,Tanned Flesh,115,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Vomit Brown,,Vallejo,Game Color,Filthy Brown,037,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Vomit Brown,,Vallejo,Model Color,Beige Red,804,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Vomit Brown,,Rackham,,Tanned Skin,29,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Vomit Brown,,Reaper,Master Series,Tanned Leather,9031,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Vomit Brown,,Coat D'arms,,Bilious Brown,130,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Leprous Brown*,,Vallejo,Game Color,Scrofulous Brown,038,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,D88E2D
Games Workshop,Citadel,Leprous Brown*,,Vallejo,Model Color,Gold Brown,877,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,D88E2D
Games Workshop,Citadel,Leprous Brown*,,Rackham,,Saffron Sunset **,9182,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,D88E2D
Games Workshop,Citadel,Leprous Brown*,,Reaper,Master Series,Leprous Brown,156,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,D88E2D
Games Workshop,Citadel,Bubonic Brown,,Vallejo,Game Color,Plague Brown,039,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C68400
Games Workshop,Citadel,Bubonic Brown,,Vallejo,Model Color,Yellow Ochre,913,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C68400
Games Workshop,Citadel,Bubonic Brown,,Rackham,,Forgotten Gold,25,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C68400
Games Workshop,Citadel,Bubonic Brown,,Reaper,Master Series,Palomino Gold,9074,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C68400
Games Workshop,Citadel,Bubonic Brown,,Coat D'arms,,Festering Brown,126,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C68400
Games Workshop,Citadel,Snakebite Leather,,Vallejo,Game Color,Cobra Leather,040,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C6B08
Games Workshop,Citadel,Snakebite Leather,,Vallejo,Model Color,Brown Sand,876,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C6B08
Games Workshop,Citadel,Snakebite Leather,,Rackham,,Kalliene Yellow,23,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C6B08
Games Workshop,Citadel,Snakebite Leather,,Reaper,Master Series,Chestnut Gold,9073,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C6B08
Games Workshop,Citadel,Snakebite Leather,,Coat D'arms,,Barbarian Leather,116,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C6B08
Games Workshop,Citadel,Dwarf Flesh,,Vallejo,Game Color,Dwarf Skin,041,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F78C5A
Games Workshop,Citadel,Dwarf Flesh,,Vallejo,Model Color,Brown Rose,803,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F78C5A
Games Workshop,Citadel,Dwarf Flesh,,Rackham,,Rosy Skin,9068,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F78C5A
Games Workshop,Citadel,Dwarf Flesh,,Reaper,Master Series,Dwarven Flesh,124,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F78C5A
Games Workshop,Citadel,Vermin Brown,,Vallejo,Game Color,Parasite Brown,042,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Vermin Brown,,Vallejo,Model Color,Orange Brown,981,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Vermin Brown,,Rackham,,Syhar Soil,24,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Vermin Brown,,Reaper,Master Series,Chestnut Brown **,9071,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Vermin Brown,,Coat D'arms,,Rat Brown,119,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,843910
Games Workshop,Citadel,Bestial Brown,,Vallejo,Game Color,Beasty Brown,043,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,663300
Games Workshop,Citadel,Bestial Brown,,Vallejo,Model Color,Flat Brown,984,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,663300
Games Workshop,Citadel,Bestial Brown,,Rackham,,Soil of Avagddu,22,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,663300
Games Workshop,Citadel,Bestial Brown,,Reaper,Master Series,Intense Brown,9138,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,663300
Games Workshop,Citadel,Bestial Brown,,Coat D'arms,,Hairy Brown,120,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,663300
Games Workshop,Citadel,Graveyard Earth,,Vallejo,Game Color,Earth,062,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,655138
Games Workshop,Citadel,Graveyard Earth,,Vallejo,Model Color,Uniform Brown,9127,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,655138
Games Workshop,Citadel,Kommando Khaki,,Vallejo,Game Color,Khaki,061,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9B8C7B
Games Workshop,Citadel,Kommando Khaki,,Vallejo,Model Color,Terran Khaki,9122,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9B8C7B
Games Workshop,Citadel,Dark Flesh,,Vallejo,Game Color,Dark Fleshtone,044,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Dark Flesh,,Vallejo,Model Color,Mahogany Brown,846,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Dark Flesh,,Rackham,,Beastly Flesh,21,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Dark Flesh,,Reaper,Master Series,Chestnut Brown,9071,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,630808
Games Workshop,Citadel,Tanned Flesh *,,Vallejo,Game Color,Tan,066,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A95C3E
Games Workshop,Citadel,Tanned Flesh *,,Vallejo,Model Color,Antique Rose,9139,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,A95C3E
Games Workshop,Citadel,Scorched Brown,,Vallejo,Game Color,Charred Brown,045,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,390008
Games Workshop,Citadel,Scorched Brown,,Vallejo,Model Color,Hull Red,985,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,390008
Games Workshop,Citadel,Scorched Brown,,Rackham,,Dirty Leather,20,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,390008
Games Workshop,Citadel,Scorched Brown,,Reaper,Master Series,Muddy Brown,9028,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,390008
Games Workshop,Citadel,Ghostly Grey *,,Vallejo,Game Color,Ghost Grey,046,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C3C6CD
Games Workshop,Citadel,Ghostly Grey *,,Vallejo,Model Color,Flat Aluminum,993,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C3C6CD
Games Workshop,Citadel,Ghostly Grey *,,Rackham,,Ghost White,9063,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C3C6CD
Games Workshop,Citadel,Space Wolves Grey,,Vallejo,Game Color,Wolf Grey,047,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CEDEE7
Games Workshop,Citadel,Space Wolves Grey,,Vallejo,Model Color,Pale Greyblue,907,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CEDEE7
